"ID","Name","Published Date","Video Views","Engagement Score","Video Percent Viewed" 
"5788548214001","EMEIA tax digital disruption series","2018-05-23T10:43:52.416Z","0","0","0"
"5788555178001","Global TTT Leader Shawn Smith on our Connected Tax strategy","2018-05-23T10:56:20.419Z","0","0","0"
"5788586481001","EY Cash analytics","2018-05-23T12:07:09.042Z","0","0","0"
"5788808045001","Innovation and Incubation at Leap In","2018-05-23T19:20:21.744Z","1","1.43","1.43"
"5789054838001","Integrity in the spotlight","2018-05-24T09:14:48.374Z","5","98.13","490.63"
"5790305017001","ANAO Australian Postal Corporation FY19 Audit (Tender No. 2018/353) – EY Digital Audit Video_","2018-05-28T00:08:58.163Z","2","61.81","123.62"
"5790416491001","ANAO Australian Postal Corporation FY19 Audit (Tender No. 2018/353) – EY Digital Audit Video (9 renditions)","2018-05-28T08:13:51.173Z","0","0","0"
"5790444162001","PRIME Americas webcast (03 May)","2018-05-28T09:21:52.049Z","3","65.5","196.49"
"5790568229001","Meet Kemi Lawson, Manager in FSO VME, and returning Mum","2018-05-28T17:13:12.934Z","2","49.69","99.39"
"5790822792001","EMEIA POS All hands webcast","2018-05-29T11:08:32.609Z","4","32.67","130.7"
"5790910898001","What if the banking system included the excluded?","2018-05-29T14:51:46.679Z","4","54.81","219.23"
"5791246994001","Paul Warn interviews Partner Charles Honnywill ","2018-05-30T08:50:54.457Z","2","145.69","291.37"
"5791782508001","Meet Vivek Soni and Amit Khandelwal from our India PE team","2018-05-31T11:18:52.745Z","2","45.45","90.91"
"5792467815001","Winning in the market","2018-06-01T17:39:45.834Z","0","0","0"
"5793292827001","EY_Cities_VR","2018-06-04T12:28:39.966Z","0","0","0"
"5793604628001","An Introduction to General Data Protection Regulation and Your Responsibilities","2018-06-05T06:02:53.443Z","2","83.52","167.04"
"5793622362001","Sharing Economy Usecase Video","2018-06-05T07:31:43.143Z","0","0","0"
"5793676603001","Pamela Spence GBC","2018-06-05T10:11:12.601Z","0","0","0"
"5793786685001","EY HEALTH HD","2018-06-05T15:00:32.047Z","5","21.71","108.56"
"5794104470001","Helping clients navigate the Transformative Age","2018-06-06T07:14:25.241Z","2","25.93","51.85"
"5794607029001","2018.04.19_Pamela_Spence_03","2018-06-07T07:10:01.565Z","4","50","200"
"5794623414001","2018.04.19_Pamela_Spence_02","2018-06-07T07:32:09.066Z","0","0","0"
"5794687541001","Agile Finance at Asahi","2018-06-07T10:17:20.289Z","1","2.56","2.56"
"5794754915001","EY and GE Digital in Power & Utilities (December 2017)","2018-06-07T12:41:00.313Z","0","0","0"
"5794747832001","EMEIA GE Digital Alliance: Interview of Axel Preiss","2018-06-07T12:41:00.342Z","0","0","0"
"5794814238001","EY - A powerful alliance, a powerful strategy","2018-06-07T15:09:45.780Z","0","0","0"
"5794820261001","Optimize for today? Build for tomorrow?  Introducing EY Vault for Maximo","2018-06-07T15:16:49.748Z","0","0","0"
"5794812977001","EY Alliances: helping to transform organizations","2018-06-07T15:28:29.012Z","0","0","0"
"5794838345001","Isolated Recovery Offering","2018-06-07T15:56:45.938Z","0","0","0"
